@relation mfeat-weka.filters.unsupervised.instance.RemovePercentage-P33.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-12.045757,2.977826,-5.042398,-2.519777,0.201943,-2.059998,-0.136997,0.64406,3.756841,-4.403346,-4.116993,-2.373616,-4.586847,-1.998496,-4.942868,2.267899,1.423909,-0.337125,3.576313,3.533051,-3.251623,-1.918242,1.90947,1.021479,1.948134,-0.479159,2.355092,-1.258922,0.98949,0.059751,-0.435601,0.80868,-1.458025,0.520621,1.786577,-1.076782,0.572077,-0.984056,0.893616,1.106687,0.484748,-0.475249,0.127522,2.585304,1.18159,0.241741,0.485244,1.136164,-1.024355,0.831696,-0.656822,-0.357914,-0.644418,0.321375,-1.131153,0.236294,1.0637,-1.130363,-0.230586,-1.223953,0.689284,-0.741164,-0.562303,1.153329,7
-4.608625,2.667815,-3.136604,-3.9703,1.983685,1.220129,0.934378,-3.669922,-4.01011,-10.081841,0.241272,2.708564,-4.960655,3.74961,-5.483109,-2.13747,0.726825,-3.257797,-1.791563,0.613039,-0.666869,0.511266,-1.697335,1.126228,0.384225,-0.707277,0.902097,-2.937876,-1.740371,-0.579742,-2.366699,0.847172,-0.062562,-0.187533,-2.077691,0.262965,0.612722,-1.309628,0.406989,-1.043623,0.024862,-0.348416,-0.488831,-0.932654,0.239602,0.464891,-0.071753,-0.966577,-1.216673,0.55906,-0.06593,-1.297368,-0.246874,-1.191308,1.975152,-0.683092,-0.457758,0.76418,1.264045,-0.822598,0.507466,0.010433,1.435751,-1.63086,7
-12.141759,0.415765,-0.043745,-8.283374,3.257324,0.253933,2.969754,-10.474293,-0.311976,-8.492172,4.465033,0.476568,-3.260663,-0.900338,-0.434998,-0.286408,2.949545,1.704763,-0.361439,-0.882094,-1.585658,-2.14807,0.542893,1.869062,-0.730249,1.745056,0.211023,-2.22985,1.790195,0.825831,-1.674677,-1.549668,0.991382,1.691917,-0.051255,-0.625118,-0.351344,-0.799093,1.960135,-1.155549,-1.245804,0.832139,-1.241459,0.423416,1.342295,-0.361494,2.044847,-0.811887,-0.891985,0.884367,-0.950703,-0.623334,-0.145557,-0.768491,-1.589858,-0.883918,0.473703,-1.346521,-1.020361,-0.65354,0.267061,-0.201777,-0.321798,0.380945,7
-6.972434,-3.111834,6.708363,-3.322193,4.67517,-4.167064,0.391405,-7.235152,-0.687281,-5.817961,-2.606225,-0.068472,-0.006892,1.250749,-3.240698,3.144851,1.604851,1.172243,1.64954,0.80284,-4.403985,-1.020197,2.006847,0.84472,4.119577,4.778376,-0.71247,-2.948295,-0.515021,-1.672947,-1.647573,-0.500196,0.01861,-3.288976,-0.014227,-1.587175,-1.569217,3.671345,-0.068816,-2.084792,-0.545995,0.229823,2.184046,-0.521827,0.45481,0.057854,-0.224746,-0.458231,-0.967193,-0.553625,-0.207574,0.63654,-0.939805,-0.20801,-0.031552,2.058095,0.063931,0.913867,-0.808059,1.242964,1.101266,1.154615,0.222749,0.568308,7
-10.117329,5.751566,-3.01884,3.952272,2.707405,-4.100487,0.860781,-4.952322,5.200999,-5.406666,4.097707,1.115137,-0.84986,-1.828736,-3.812204,5.524672,0.269281,2.405341,1.994177,3.268675,-3.921982,-3.487858,0.905205,1.889068,1.334925,-0.011657,-0.633874,-0.097687,0.783746,-1.890032,1.842711,0.703286,-0.137227,2.346166,0.717914,-2.241234,-0.515879,-0.847405,1.133472,-1.103272,-1.051022,-2.081048,-0.545393,3.765788,2.476409,-0.611596,0.365924,1.265236,-0.825509,2.682972,-1.159522,1.412331,-0.54734,0.434944,1.014853,0.325213,0.883477,-0.085609,-0.105938,-0.41168,-1.070339,-0.237733,0.916072,1.331157,7
-9.382097,0.166438,3.127871,-4.500938,4.287762,2.42392,0.896161,-5.113628,1.443488,-3.122551,-5.068217,-0.683717,-1.419628,2.548027,-5.891444,2.026166,2.167438,-1.067944,2.668199,-0.646922,-6.907737,1.020183,-2.369218,2.469661,3.085091,1.77457,0.202492,-3.857997,-0.654439,-2.252342,-2.002998,-0.379386,0.225839,0.682207,0.44185,0.111732,-0.314668,-0.638704,1.494795,-1.795855,-1.411906,-0.31462,0.761769,1.594239,-1.655117,-2.321101,0.603638,-1.466416,-0.15663,-0.286928,0.602891,-2.033457,-0.487621,-0.841548,-0.931329,0.148421,-1.271887,0.561072,-1.659819,-2.31123,0.611341,-0.806147,0.806047,-0.133941,7
-9.722043,-2.928793,6.683571,-5.483207,7.297791,-1.444283,8.636863,-3.993514,2.156302,-5.272142,-2.142019,-0.334671,-1.968772,0.061454,-2.13015,6.294869,-1.985487,-2.333023,3.258719,2.367092,-3.716455,-2.603755,2.03346,2.291041,-0.621622,-0.920877,-0.615157,0.534282,1.421766,2.917003,1.299407,0.133742,0.642386,1.526838,0.054874,-1.81371,-0.644133,3.03985,-1.859216,0.9699,-2.31138,-2.308252,-0.649753,-0.941813,-0.151351,-2.515674,1.978323,0.120888,-2.107241,0.277512,-0.902289,-1.034179,0.295336,0.725412,-1.156381,0.786408,-0.474975,0.151745,-1.308718,1.382754,-1.139825,-0.505421,0.209119,2.154669,7
-14.181463,3.132741,1.067981,-7.504036,-2.251597,0.189574,2.691646,-3.751044,1.63344,-8.972579,0.378051,-1.035771,-1.429904,-2.175679,-2.279307,-2.184096,2.649425,1.893429,-1.763957,-4.698866,-1.675674,-0.171156,4.286457,2.12462,0.260157,-0.385084,1.668885,3.081262,0.919838,0.974814,0.084455,0.723791,-1.452576,0.186692,1.328027,-0.167469,-0.52131,-0.66594,1.57889,0.964895,0.296586,0.86615,-0.060818,-0.264334,0.293111,1.588149,-0.820604,-3.026721,-0.036549,-0.55571,-0.641481,0.362362,-0.78619,-0.208279,-0.402734,-0.597848,0.24379,-1.625177,-1.16433,0.708791,0.545676,-0.936221,-0.4804,1.271327,7
-11.217603,3.420375,0.007871,-11.311435,-1.148034,1.337884,1.96585,-10.703135,-0.988061,-8.158223,2.887422,0.683036,-2.600539,-0.213465,0.176534,0.354854,-0.06854,3.101539,-0.408324,-2.043826,0.159369,0.510828,2.367209,0.296006,0.941386,-0.143439,0.581258,-0.947567,3.735258,1.36919,-0.40923,-0.048352,2.847523,3.380124,-0.057772,-0.013161,-0.779794,-1.31409,0.415525,0.939374,-0.009343,2.932919,-0.37628,-1.099492,0.330478,-0.090172,2.806706,-1.438142,0.704923,-0.385544,-1.186023,0.370898,1.466875,-0.346461,-1.396086,-0.721423,0.618054,-0.578443,-0.805312,-0.261621,0.868536,-1.214029,-0.163209,1.275422,7
-8.150836,3.134381,-3.781734,-3.531229,2.002477,-1.464889,-1.833249,-1.659053,-0.522138,-9.154156,-2.229138,-0.162159,-4.611113,-1.568668,-6.875734,7.056947,-0.39733,-2.566852,1.018625,2.40947,-0.964387,-1.178587,1.940861,-0.361057,0.410625,-0.811059,2.763553,1.195122,2.418328,-1.730315,-0.801256,0.790757,-0.35316,0.301488,-0.832075,-1.402995,0.358846,0.466134,-0.093941,1.124102,-1.124393,-2.508454,-0.215138,0.836905,1.445537,-1.404225,-0.920461,-0.059177,0.006603,0.318215,0.232301,0.362633,-1.591336,-1.386865,-1.487708,0.82089,-0.248544,-3.51052,-1.235536,-0.039809,0.092712,-0.832924,-0.393494,-0.093962,7
-1.995777,7.995579,1.526312,4.983885,3.420653,-0.988597,1.781176,-7.603073,8.98686,-5.957587,-2.173249,3.9163,3.164232,-4.306843,1.522204,2.950857,-2.255822,0.830645,2.330789,-4.651762,0.491825,4.391714,-1.902919,3.226251,0.735945,1.476482,0.214818,4.155785,2.094672,-2.631903,0.390358,3.670593,1.817299,2.21018,-1.327221,-1.815632,1.039617,0.067829,1.483426,-2.235616,1.166612,2.845698,0.10212,2.088694,1.718445,-0.288157,0.441969,-1.319056,1.484272,2.245658,-1.189093,2.196993,0.740495,-0.601699,-0.045155,1.416673,0.312298,-0.492735,-0.519344,1.152161,-1.912287,-1.133863,-1.430932,1.453836,7
-12.796638,0.970291,-3.387761,-1.003079,2.997168,-2.200983,2.378469,-2.664092,3.97638,-7.175013,1.588109,-0.560719,-0.969817,-2.360112,-4.269535,4.995662,2.351352,2.792094,0.565803,3.12505,-3.918375,-4.088433,2.043641,0.462844,0.598421,-0.350069,1.134345,1.973124,3.064727,0.255648,1.431428,0.138575,0.341454,1.942184,1.96023,-1.15205,-1.136209,-0.866683,-0.961493,-0.076888,0.273328,-2.997957,0.569781,4.540107,2.526164,-0.295999,1.967756,0.606743,-2.400871,2.668907,-1.147823,0.203366,-1.378965,-0.479238,-1.284512,1.146353,1.048055,-0.94678,0.269085,-0.537353,-0.652432,-0.992115,-1.200693,1.365469,7
-5.753114,2.934527,-1.580219,-4.543899,4.5016,5.328894,9.591552,-2.05035,-3.453432,-6.437064,2.346338,3.983269,-5.970283,6.226885,-1.516042,-1.548942,-2.649131,-0.235493,0.622252,0.939772,0.400316,2.764429,-0.849414,1.535398,2.409557,1.953256,4.399056,-4.035202,-0.461034,1.6868,-0.667016,-0.373964,1.136668,-0.976632,0.261272,-2.667442,1.184377,0.45243,0.720862,0.399577,-2.176388,1.725366,-1.679755,-1.381713,-3.048117,1.615298,0.570862,0.278804,1.583478,-0.238709,1.529549,-0.375547,0.308584,-1.077981,0.04956,-1.206669,0.630337,-0.15217,-0.433942,-1.321887,0.571038,0.160251,0.778472,-1.529443,7
-11.94884,0.5918,3.464681,-8.469743,1.395947,0.22023,2.839288,-9.077409,0.1078,-4.445291,-4.363795,-0.530133,-1.048002,2.090247,-2.021093,3.977679,-0.792827,-0.029259,-2.160177,-1.136918,-3.132815,-0.395915,4.854238,0.893248,2.585117,-0.036836,1.272365,1.696652,1.679423,-0.084651,-0.005879,-0.885958,1.243701,0.817748,-1.821067,2.110478,-1.176341,-2.074176,0.729803,0.423774,0.703235,2.043771,0.227434,0.150028,-0.521032,0.577341,0.969771,-1.89025,0.706102,-0.840743,-2.020551,0.689278,1.60299,0.943763,-0.56768,0.572265,0.712708,0.577899,-1.195739,1.305776,0.770185,-0.022185,-0.596361,0.948629,7
-12.626468,3.124211,0.282197,-3.787868,1.519828,-0.340745,1.694617,-6.466906,-0.542751,-11.676773,4.301479,-0.475044,-2.907149,-1.750805,-0.754397,-0.767162,3.924988,1.374436,1.15266,0.72597,-3.212188,0.196314,0.756785,0.386759,-1.259119,0.702971,1.72998,-2.019384,1.539372,1.794421,-0.771196,0.54459,1.518231,-0.521037,0.371284,-1.976751,0.052388,0.127558,1.544092,0.268734,-1.469656,0.73857,-2.734552,-0.698019,-0.806773,0.705035,1.423952,-0.756016,-0.784888,1.078105,0.04289,0.11623,-0.511106,-0.241928,-0.118726,0.291027,0.545313,-2.565849,0.022865,0.095761,0.341283,-0.599688,0.11988,0.302033,7
-10.908724,6.341865,-1.603601,-2.923973,-2.545028,-1.771372,1.781418,-4.529822,3.04303,-11.730802,0.621657,-0.647099,-0.770259,-1.321659,-0.462727,-2.015805,1.783804,4.578253,-2.69906,-3.272713,-1.590222,-0.372375,3.158026,2.04213,-1.141533,0.501788,1.23,3.727242,3.872236,2.91897,0.578371,1.837365,0.033989,-0.581718,-0.221872,0.656131,-0.875443,0.241861,1.525371,0.671269,-0.836705,0.467211,-0.845339,0.116022,0.720213,0.738573,0.719495,-0.878496,0.496976,0.001675,-0.293823,0.780551,-1.266217,0.306094,0.032981,1.773462,0.56005,-0.149947,1.328011,2.300925,0.248054,-0.433628,-0.180591,0.817402,7
-12.994978,6.411948,-3.503351,3.12511,0.49107,-1.2545,0.621565,-2.186313,2.129477,-9.632414,4.207866,-1.868211,-2.233132,-0.019352,-2.452861,2.227784,0.102705,1.297673,0.633811,-0.109151,-4.541329,-1.835907,0.331273,0.929447,-3.654139,1.564731,0.003621,-0.365851,2.750896,-0.991503,-0.722131,-0.312138,-0.081097,-3.38726,0.632671,0.481132,1.372312,0.113809,-0.34453,0.763945,0.334785,-1.577526,-1.681547,0.181584,-0.392702,0.910961,0.215676,0.562717,1.109604,1.653743,-1.632384,0.33605,-1.681294,-0.789662,0.609618,-0.099669,0.56939,0.042854,-0.144209,-0.496118,0.503893,0.021343,1.50033,-1.11413,7
-11.278209,2.172997,-3.020123,-4.98635,2.754946,-1.203581,1.094051,-6.978151,-2.811537,-7.886591,1.812278,-4.35046,-3.404659,-1.072776,-2.318616,4.501879,1.39685,1.600525,1.005251,-0.22275,-3.208778,-2.098904,2.744044,-0.510281,0.397366,-2.096242,0.145622,0.523643,2.967343,0.633156,-1.703637,-1.147256,0.994255,0.257528,0.042918,2.078764,-0.988747,-1.201416,0.211279,0.263339,0.062788,-0.459947,-1.56007,-0.584724,0.477294,-0.14074,1.076649,-0.188167,-2.832334,-0.534455,-0.816847,2.366198,0.331449,-1.264297,-0.149127,0.064815,0.22507,-1.278821,-1.386443,-0.000521,-0.313655,-1.001374,-0.722473,-0.193004,7
-12.088982,3.911258,-4.995179,-0.091622,0.761979,-0.828854,-0.857657,2.409771,0.524792,-7.533079,2.527218,-1.061923,-4.983738,1.482588,-6.898096,3.11266,0.168613,-1.627734,0.288386,2.086337,-2.055293,-2.519253,2.10983,1.011952,-0.56241,-0.266176,-0.089634,-1.935917,2.323267,-0.11697,-0.343897,0.778106,0.051918,0.214036,-0.176127,-1.704795,-0.781793,-0.429634,-1.902658,-0.534803,0.65194,-2.441468,0.269224,1.249209,1.420967,0.602814,0.753687,0.36693,-1.476863,0.096419,0.981021,-0.389061,-2.327348,-0.766951,-0.754742,1.656312,1.543645,-2.358666,-0.350714,1.049795,0.239272,-0.836648,-0.711888,-1.066807,7
-12.765496,3.196872,-2.224438,6.241373,0.587571,0.562974,-4.028363,-0.781284,4.196154,-0.279973,8.207563,1.126148,-0.220448,-1.71727,-2.061476,2.295442,-3.475456,-0.323089,-0.607226,5.326895,-3.689282,0.462976,2.624984,3.027417,-3.12852,-1.37169,0.427475,2.05921,2.189801,-0.929292,-0.583502,-0.562385,-2.470201,-1.831519,1.001959,-1.664633,-0.882035,-2.162952,1.333157,-1.677579,2.141763,-0.579278,1.810642,0.636026,1.338382,1.031836,-0.129106,-1.082338,-0.651549,0.296061,-3.358645,3.167535,1.026476,-0.743027,-0.697789,1.165985,-0.83533,-0.710415,-2.664135,0.776563,-0.151288,-0.276179,-0.145884,1.02969,7
-10.372947,4.339554,-4.060678,0.597037,1.344653,-2.015259,2.445745,-4.471478,6.623018,-6.422029,-1.137725,-0.904387,-1.120964,-1.532203,-4.247568,5.103396,1.61347,4.38768,-1.036849,1.013263,-3.155175,-3.183996,3.058971,3.138872,0.786453,0.216643,0.595405,2.37231,2.032508,-2.073658,1.422492,0.54089,-2.61492,2.142601,0.994238,-1.343391,0.351904,-2.70442,0.732914,-0.957638,0.567161,-2.137181,0.215962,2.928916,2.03586,-0.448501,0.402459,0.636609,-1.573612,0.614707,0.715513,1.190576,-1.063431,-0.036881,-1.837273,1.267233,-0.003643,-0.968491,-1.103812,-0.326935,0.414625,-0.320268,-0.679818,0.743634,7
-13.122774,-2.927309,4.31004,-5.176543,3.542507,-2.867477,4.667597,-3.790938,-1.538326,-2.962553,8.905845,0.374334,-1.950825,-3.327672,-2.883433,-2.083844,3.116553,1.983866,1.82885,2.170061,-3.065025,-1.589256,0.822212,1.008828,0.528403,-0.431267,3.468563,-0.411265,-0.157312,0.444798,1.239123,-1.244791,-0.048671,-1.478027,-1.392136,1.7707,-2.142783,2.293734,-0.779271,1.116759,-1.591102,0.184469,-1.39224,-0.226972,1.226852,-1.902028,1.493018,-0.275079,0.580088,1.261052,0.674852,-0.69432,-0.080051,1.043998,1.94123,0.198335,-0.648465,-0.739997,-0.469695,0.105263,0.574413,-1.252563,1.703123,0.3413,7
-10.831414,8.41046,-4.716823,0.938908,1.351,-2.684511,0.259128,0.416736,4.525296,-7.05698,0.124141,-0.307551,-3.013181,-1.328618,-5.033438,5.365498,-2.45602,1.077624,-0.105301,-0.004866,-4.625511,-2.525079,1.628586,0.933532,0.111234,-0.431471,1.56898,1.423534,1.412061,-0.747217,0.757918,-0.02157,-1.839598,1.772808,0.022457,-0.32845,-0.053998,-0.869257,-0.674914,-0.078763,0.071668,-2.58305,-0.485772,3.029515,0.47244,1.124691,-1.194044,0.318566,-0.472415,1.483631,-0.272585,2.589972,-1.037229,-0.623965,-0.522571,1.951722,1.548669,-0.264052,-0.543112,0.163014,0.083857,-0.456795,1.381405,0.663371,7
-8.795394,5.456789,-1.492095,3.442091,4.578256,-2.842867,3.30378,-4.286743,7.795687,-3.215336,1.212847,-0.225251,2.257277,-2.807119,-4.856499,7.493189,1.33162,3.238078,-1.158516,-3.079471,-2.998384,-2.310555,-0.147022,4.843648,2.090075,0.614949,-0.108738,3.955913,-0.419825,-2.769755,1.919839,-0.000796,-1.268704,4.446001,1.071062,-1.662921,0.41336,-0.937487,1.546906,-0.657565,-0.809035,-0.067283,0.930396,2.755363,2.78106,-1.192907,-0.792154,0.381225,-0.409494,1.396349,-0.077137,-0.547024,-0.088477,-0.411542,-1.573834,0.14289,1.640501,0.03831,-0.7845,0.686036,0.29979,-0.419368,-0.678581,1.234158,7
-7.318429,6.992375,-1.802036,5.579476,0.367386,-2.292849,3.664684,3.125456,6.444985,-6.218679,-3.749424,3.867122,-0.431122,-0.428195,-4.827024,4.219561,0.219789,0.466513,-0.607074,-1.657828,-2.113418,-1.483685,-2.847462,4.64712,-0.465798,2.871624,3.017323,1.325511,0.304375,-3.779414,1.687576,2.194658,0.351355,2.847764,2.739999,-4.255325,2.534317,-2.081088,0.680242,-0.703001,1.119563,-0.65346,-3.177731,1.345186,1.177228,-1.036166,0.610252,0.836036,2.003346,1.671918,0.65042,0.677392,-0.00047,-0.756615,-3.072828,0.199177,0.3443,-1.041295,0.798863,-1.540423,-0.770357,0.210449,-0.110281,1.039949,7
-13.479573,1.856765,-1.508609,-10.741789,-2.02836,-0.496859,1.2395,-7.573293,0.433974,-4.441293,-0.533289,-1.007098,-0.941243,-2.657874,0.729902,-2.971362,-0.636009,1.834281,-0.614941,-2.41033,0.756405,2.135265,3.749054,1.334272,-1.496535,-1.123502,1.527307,3.464399,1.566256,1.194237,2.32017,0.104207,0.766482,-0.193878,0.071522,2.161654,-1.920667,-0.688524,-1.364772,1.050932,1.588306,2.704175,-0.032236,-0.22367,-0.142424,-0.061834,1.808104,-1.134201,-0.550543,0.433449,-1.430533,1.467612,0.954181,-0.095948,0.082471,-1.733874,-1.009235,-0.871937,-0.358286,0.731783,1.487674,-0.742726,1.111225,2.195647,7
-10.782262,-0.500006,-0.554447,-8.57726,2.970768,-0.71718,0.12907,-6.548527,0.471883,-5.871397,-4.162873,-1.099263,-2.602217,-0.431251,-4.555699,3.038112,0.85053,-0.973562,0.866457,-1.583052,-3.015271,-3.330169,2.752678,-0.24761,0.798358,-0.026336,1.050442,1.922797,2.020591,-0.569009,2.082469,-0.028256,2.297553,2.38811,-1.083639,0.996301,-3.814148,-2.137385,1.337243,-1.00613,0.83324,0.11727,0.538878,0.930197,-0.020205,0.064392,0.779137,-2.286991,-1.557533,0.68523,-3.46757,-1.238242,2.023298,0.204531,-0.384123,1.238218,-1.462718,0.526043,-1.998269,0.000728,-1.055986,0.649581,-0.820091,1.830622,7
-8.536012,7.696116,-2.501527,0.746147,-1.321825,-1.453728,3.771966,-3.526473,8.22642,-7.774957,-2.008947,0.711593,-0.131654,-0.982217,-2.684917,1.474806,-1.685797,4.646269,-2.558067,-0.75192,-4.143054,-1.23689,1.084793,4.004344,-0.011156,0.246284,0.36374,4.336048,2.144907,-0.743944,1.82698,0.661862,-1.6225,2.322075,0.42165,-2.226529,-0.094709,-2.198155,0.185294,-2.27188,1.219844,-2.163339,1.032015,2.67083,1.694733,1.543303,0.720033,-0.053592,-0.373352,1.371366,1.325691,2.474361,-1.299196,-0.095591,-1.632236,1.446206,0.014517,-0.864886,-1.108911,-0.05276,0.144059,-1.392601,-0.44325,1.689508,7
-10.335405,6.049205,-2.511186,-2.173175,-0.209088,-3.216439,-0.701712,-4.478522,0.977308,-10.488905,-0.725367,-1.957405,-2.625096,-0.894849,-3.174331,3.1757,1.004531,2.313218,-1.375343,-0.317838,-3.824473,-2.273654,3.958298,0.390657,-0.567428,-1.583084,-0.515854,0.763707,3.134295,1.16748,-0.738189,1.00061,-0.170089,1.192413,-0.441757,-0.169951,-0.596119,-0.346998,0.286456,-0.149332,-0.608388,-1.346196,-0.760192,0.369235,1.136235,0.63293,1.084639,-0.815492,-0.753433,0.123837,0.501287,1.342891,-1.102097,0.355782,0.475534,1.58741,1.095659,-1.815252,-0.839922,1.185756,1.150923,-0.783052,-0.402031,0.479172,7
-12.609241,1.806142,-1.896289,-8.918902,-0.656141,-1.267392,2.02612,-4.110667,0.421838,-4.759828,-5.866048,-1.213887,-0.409678,-1.559959,0.451389,0.106234,-1.17705,0.763325,-1.477436,-0.337777,-2.537612,1.344195,4.464742,-0.403304,-0.0433,-3.120521,0.595133,2.826778,2.568248,2.059157,0.020798,2.013199,0.779157,0.58591,-1.855164,0.998908,-1.822918,-2.561914,-1.406405,-1.37608,2.469735,0.192113,0.823526,0.941191,0.848127,2.540147,0.589462,-0.211523,-0.655105,0.751027,-2.139954,2.008057,-0.270178,-0.156455,-0.224298,0.353147,-1.906065,-2.531345,-1.700185,1.062533,-0.296212,-1.112701,1.739819,1.853398,7
-11.713779,-0.029289,6.347793,-11.092306,-1.856788,3.081597,6.325059,-8.132637,1.878441,-2.292581,0.098851,1.07161,-2.104363,0.845239,-2.899029,0.823262,-2.571682,0.604834,-1.190195,-0.749178,-3.072839,-2.889824,6.627595,0.537827,1.794386,-0.571997,2.543163,-0.997195,2.126917,-0.37989,0.308774,1.431509,1.064836,2.194009,-0.948163,1.366332,-0.923214,-0.195874,1.639262,-0.282861,0.692214,0.377478,0.092426,0.592211,2.082283,-0.785109,-0.68303,-2.10284,2.280622,-0.839978,-1.355641,2.211062,0.07316,1.14287,2.606353,0.807257,1.194134,0.945086,-0.694166,0.635681,0.250083,-0.214433,-0.6868,0.176653,7
-10.17166,7.229636,-2.738288,4.206333,2.680731,-2.53504,2.430531,-2.817549,5.142872,-4.124558,2.258993,-1.425428,-0.693201,-2.259984,-3.32369,9.28997,0.554943,2.850224,0.262713,-0.680618,-3.44848,-3.120509,0.304194,4.359026,2.060173,-0.663976,0.951782,0.963421,1.159939,-2.233153,1.134322,-0.653918,-0.934361,3.416528,1.473755,-1.018091,-0.593529,-2.099273,2.432318,-0.16631,0.157963,-1.405122,-1.309027,3.200339,1.853411,1.478424,0.238425,0.15785,-1.125705,1.152798,-0.674753,1.832157,-0.89097,-0.308589,-0.456184,0.273609,1.508815,0.252145,-1.45122,1.001459,0.086052,-1.009357,0.180171,1.17914,7
-3.489606,3.449952,-7.441709,-3.1254,-1.142513,-4.852442,-1.678016,-7.808489,6.55072,-5.716822,-3.913971,-1.013812,1.484089,-4.79783,-0.927218,4.268897,0.713863,2.601365,0.114864,0.710902,2.166069,0.749204,-0.745354,2.721914,-1.439414,1.317941,-2.104891,3.281115,3.185888,-5.396233,-0.34699,0.223347,-0.071516,1.944698,-1.048655,-1.776437,1.1334,-1.72416,1.10381,-0.161659,1.546706,0.129091,1.50635,2.498769,2.512176,0.210752,-1.520143,-0.987275,0.152819,1.188619,-1.011673,1.617813,-1.106626,0.107979,-1.324956,-0.213619,0.401757,-0.347257,-0.402616,-0.411227,-0.498807,-0.37859,0.24913,-0.722597,7
-13.655263,-0.33208,3.788314,-10.367313,-3.081218,2.591822,7.16723,-6.927822,-0.605378,-2.904471,-1.162267,3.168387,-0.145582,-4.886886,3.387595,-2.024192,-1.513074,3.670514,-2.452447,-2.87019,-0.737583,-0.241118,4.537471,-0.737306,-2.360167,-0.852433,1.969017,2.834261,3.072797,4.454885,2.468172,-0.637158,1.128547,-0.887872,-1.45951,0.585896,-0.163959,1.660349,-1.42604,0.246556,-0.751462,2.347023,-1.689438,-0.487622,0.800865,0.798247,1.333269,-0.421155,0.523202,0.084326,-1.079064,0.26216,-0.565105,-1.102075,1.489605,0.495697,-1.406361,0.601074,1.124411,0.927271,-0.022,1.500412,1.235507,0.515281,7
-12.445685,-2.198831,6.035161,-3.62708,6.272984,-2.466269,4.947634,-2.586385,-2.596346,-6.272953,2.136612,0.693412,0.269,-0.874366,-2.654923,3.161783,0.432328,-3.238795,0.187832,4.220173,-6.062754,-0.231419,1.776585,0.8355,0.452988,-1.882946,1.295622,1.569647,-0.651338,1.06346,-0.42611,-0.997117,-0.539988,-0.56583,-0.035192,-1.94514,0.705333,1.162065,-3.328676,-0.301728,0.162699,-1.357846,0.231897,0.514519,0.856282,-0.769468,0.731086,0.487632,-1.248512,1.733938,-0.41308,0.401958,-1.828505,0.987269,0.189929,-0.921057,-1.386731,-1.405788,1.106963,-0.850722,0.169739,0.227245,1.833329,0.793105,7
-7.286751,3.042048,-4.509353,2.206056,0.042413,-4.021873,2.990373,-4.533142,2.87139,-5.797498,-1.171315,-0.239468,1.270411,-3.827969,-3.452913,6.104547,1.710381,5.45049,-0.968211,0.119855,0.496446,-1.947773,0.166778,5.271009,0.794938,-0.293569,-0.545546,4.494124,1.230762,0.69156,1.373776,0.171431,-3.536042,3.354442,1.70731,-1.625516,0.729865,0.776011,3.640309,-1.042225,-0.011705,-1.514997,0.509754,1.676672,3.569425,-1.508315,0.705525,0.838739,-0.385733,2.014384,0.282765,0.776267,-0.726736,1.165429,-1.280013,0.697659,0.318925,0.244962,0.291844,1.293596,0.967554,-0.832425,0.868306,0.67834,7
-6.481499,1.952847,0.745043,-8.4547,2.245007,-0.34525,1.582448,-9.609422,-0.788364,-6.768394,3.37132,1.300342,-2.319014,3.083267,-2.657097,-0.91037,0.344083,-0.7744,3.557179,4.055529,-6.438879,-0.60117,-0.944489,-1.208634,2.136314,-0.37221,-0.21815,-4.236918,0.388117,-1.212252,-2.368238,-0.433493,1.477382,0.584413,-1.47244,-0.939649,0.371497,-0.481454,-0.599105,-0.580566,-0.400096,-0.86957,0.70148,-0.177504,-1.865388,-1.664969,0.438446,-0.490365,-1.325334,-0.458236,0.744326,-1.423733,0.224207,-1.127753,0.69876,0.398406,-1.344059,-1.145795,-0.553274,-1.139097,-0.190796,0.181402,-0.203817,-0.358401,7
